epcho,loss,acc
2106,0.0022680277,1.0
2107,0.00091005594,1.0
2108,0.0014733035,1.0
2109,0.004288992,1.0
2110,0.0009209441,1.0
2111,0.0018548131,1.0
2112,0.003574425,1.0
2113,0.002550239,1.0
2114,0.001456899,1.0
2115,0.0027279602,1.0
2116,0.0025036044,1.0
2117,0.0028984067,1.0
2118,0.0023369142,1.0
2119,0.0019039477,1.0
2120,0.0019422822,1.0
2121,0.0037461384,1.0
2122,0.0014786863,1.0
2123,0.0014965625,1.0
2124,0.0013314296,1.0
2125,0.0027034702,1.0
2126,0.002240973,1.0
2127,0.0039649857,1.0
2128,0.0037456602,1.0
2129,0.002058005,1.0
2130,0.0032760412,1.0
2131,0.0013523006,1.0
2132,0.0028925606,1.0
2133,0.002063809,1.0
2134,0.0018906478,1.0
2135,0.0015298832,1.0
2136,0.0018399113,1.0
2137,0.0015381698,1.0
2138,0.0020799385,1.0
2139,0.00097246637,1.0
2140,0.0016894067,1.0
2141,0.0019212222,1.0
2142,0.0011345258,1.0
2143,0.0012418492,1.0
2144,0.0015056677,1.0
2145,0.0016477301,1.0
2146,0.0012329693,1.0
2147,0.001184479,1.0
2148,0.002658906,1.0
2149,0.001745614,1.0
2150,0.0015532695,1.0
2151,0.0019755089,1.0
2152,0.0015946213,1.0
2153,0.001034105,1.0
2154,0.00073747605,1.0
2155,0.0018637091,1.0
2156,0.0015022735,1.0
2157,0.005129156,0.996875
2158,0.0015924585,1.0
2159,0.0032633157,1.0
2160,0.0013021827,1.0
2161,0.0028467716,1.0
2162,0.0016032327,1.0
2163,0.0028156755,1.0
2164,0.004478357,1.0
2165,0.003714481,0.996875
2166,0.0015945742,1.0
2167,0.0024276017,1.0
2168,0.0017025471,1.0
2169,0.0014262835,1.0
2170,0.0025270502,1.0
2171,0.0017209112,1.0
2172,0.0013734649,1.0
2173,0.002068305,1.0
2174,0.0010379835,1.0
2175,0.002918823,1.0
2176,0.003338992,1.0
2177,0.0025903578,1.0
2178,0.0012841392,1.0
2179,0.0034791655,1.0
2180,0.0010760333,1.0
2181,0.0010807905,1.0
2182,0.00090986013,1.0
2183,0.0016926962,1.0
2184,0.002769245,1.0
2185,0.0025734068,1.0
2186,0.0025370258,1.0
2187,0.0012269306,1.0
2188,0.0020670216,1.0
2189,0.0021907403,1.0
2190,0.0054705734,1.0
2191,0.0010276914,1.0
2192,0.002356945,1.0
2193,0.00087345915,1.0
2194,0.002178168,1.0
2195,0.0018881017,1.0
2196,0.0047012107,0.996875
2197,0.0021263927,1.0
2198,0.0017832778,1.0
2199,0.002165625,1.0
2200,0.0015007348,1.0
2201,0.0011021653,1.0
2202,0.0040362673,1.0
2203,0.0022730473,1.0
2204,0.0017136121,1.0
2205,0.0023859912,1.0
2206,0.0039096233,0.996875
2207,0.0018047839,1.0
2208,0.0014112756,1.0
2209,0.0007287391,1.0
2210,0.001675269,1.0
2211,0.0012974616,1.0
2212,0.0016334305,1.0
2213,0.0024687308,1.0
2214,0.0028447802,1.0
2215,0.0027259754,1.0
2216,0.0016303963,1.0
2217,0.0015560982,1.0
2218,0.0015877283,1.0
2219,0.0035643973,1.0
2220,0.0014360128,1.0
2221,0.0023405398,1.0
2222,0.0011394327,1.0
2223,0.0025147588,1.0
2224,0.0007479641,1.0
2225,0.0017040437,1.0
2226,0.002830429,1.0
2227,0.0018987481,1.0
2228,0.0023601216,1.0
2229,0.004878988,1.0
2230,0.0039791213,1.0
2231,0.0014825612,1.0
2232,0.0021401108,1.0
2233,0.0024898578,1.0
2234,0.0011104399,1.0
2235,0.0012848438,1.0
2236,0.0024547053,1.0
2237,0.0013818142,1.0
2238,0.0010488328,1.0
2239,0.0031138288,1.0
2240,0.0014848423,1.0
2241,0.0024722323,1.0
2242,0.0011830057,1.0
2243,0.0022049635,1.0
2244,0.0019265857,1.0
2245,0.0020136288,1.0
2246,0.0019092609,1.0
2247,0.0024438817,1.0
2248,0.0016857691,1.0
2249,0.0021233289,1.0
2250,0.00082754495,1.0
2251,0.0014764129,1.0
2252,0.0010132266,1.0
2253,0.00074404903,1.0
2254,0.0012053223,1.0
2255,0.002063287,1.0
2256,0.0023304834,1.0
2257,0.0015481545,1.0
2258,0.0011332601,1.0
2259,0.0017841689,1.0
2260,0.0014033172,1.0
2261,0.0041238195,1.0
2262,0.0015205794,1.0
2263,0.002631724,1.0
2264,0.0014631683,1.0
2265,0.0008886638,1.0
2266,0.004791853,0.996875
2267,0.0013386038,1.0
2268,0.0014281736,1.0
2269,0.004368743,0.996875
2270,0.0012673337,1.0
2271,0.0012781952,1.0
2272,0.0027644425,1.0
2273,0.0010219205,1.0
2274,0.0016942129,1.0
2275,0.0013695323,1.0
2276,0.0008402819,1.0
2277,0.0018245094,1.0
2278,0.0030697468,1.0
2279,0.0019052026,1.0
2280,0.004734032,1.0
2281,0.002205769,1.0
2282,0.0012016199,1.0
2283,0.0019667216,1.0
2284,0.001799896,1.0
2285,0.0015543874,1.0
2286,0.005761451,0.996875
2287,0.0014527472,1.0
2288,0.0014385248,1.0
2289,0.0014899832,1.0
2290,0.0012231285,1.0
2291,0.0015472367,1.0
2292,0.0010063015,1.0
2293,0.002805423,1.0
2294,0.0015311697,1.0
2295,0.001253051,1.0
2296,0.0016876627,1.0
2297,0.0016742194,1.0
2298,0.0022413083,1.0
2299,0.001655008,1.0
2300,0.0011384224,1.0
2301,0.0022168192,1.0
2302,0.00094138103,1.0
2303,0.0016113516,1.0
2304,0.0014095413,1.0
2305,0.001865843,1.0
2306,0.0012122933,1.0
2307,0.0010429708,1.0
2308,0.0013567817,1.0
2309,0.0020726642,1.0
2310,0.0027933996,1.0
2311,0.0014234129,1.0
2312,0.0018459611,1.0
2313,0.0012003595,1.0
2314,0.0014874411,1.0
2315,0.0010368895,1.0
2316,0.0024130933,1.0
2317,0.001497066,1.0
2318,0.002652396,1.0
2319,0.0012873781,1.0
2320,0.00067910645,1.0
2321,0.0008170313,1.0
2322,0.0012688424,1.0
2323,0.0006275461,1.0
2324,0.0016269058,1.0
2325,0.0022039725,1.0
2326,0.0026535776,1.0
2327,0.000801856,1.0
2328,0.0009655588,1.0
2329,0.001497814,1.0
2330,0.0007606782,1.0
2331,0.0018580395,1.0
2332,0.0019594904,1.0
2333,0.0009973615,1.0
2334,0.0015812311,1.0
2335,0.0015428496,1.0
2336,0.0015236652,1.0
2337,0.00092637853,1.0
2338,0.0010990341,1.0
2339,0.0010259354,1.0
2340,0.0018879331,1.0
2341,0.0010840988,1.0
2342,0.0011706136,1.0
2343,0.00187251,1.0
2344,0.0016252289,1.0
2345,0.00076375605,1.0
2346,0.0013936637,1.0
2347,0.0016014792,1.0
2348,0.0017751381,1.0
2349,0.0015737668,1.0
2350,0.0019334697,1.0
2351,0.001865817,1.0
2352,0.0013631185,1.0
2353,0.001577012,1.0
2354,0.0032085248,1.0
2355,0.0010814598,1.0
2356,0.0008943298,1.0
2357,0.0016636539,1.0
2358,0.0022382333,1.0
2359,0.0010510096,1.0
2360,0.0012082125,1.0
2361,0.00096008275,1.0
2362,0.002202927,1.0
2363,0.0008276774,1.0
2364,0.0009953284,1.0
2365,0.0010968593,1.0
2366,0.0010668319,1.0
2367,0.0015948832,1.0
2368,0.000932325,1.0
2369,0.0018117807,1.0
2370,0.0014370244,1.0
2371,0.0036865536,1.0
2372,0.00088997243,1.0
2373,0.0027789285,1.0
2374,0.0019859588,1.0
2375,0.0023940501,1.0
2376,0.0019339587,1.0
2377,0.0007151232,1.0
2378,0.00094932725,1.0
2379,0.0016495755,1.0
2380,0.0011576151,1.0
2381,0.002907458,1.0
2382,0.0026795315,1.0
2383,0.000995075,1.0
2384,0.0010689406,1.0
2385,0.0027198426,1.0
2386,0.0007187352,1.0
2387,0.0013124656,1.0
2388,0.001261763,1.0
2389,0.00172497,1.0
2390,0.0014888628,1.0
2391,0.0020664386,1.0
2392,0.0021768236,1.0
2393,0.0016707437,1.0
2394,0.002461729,1.0
2395,0.001598965,1.0
2396,0.002584399,1.0
2397,0.0012880459,1.0
2398,0.0011496395,1.0
2399,0.0009421002,1.0
2400,0.00083010533,1.0
2401,0.0016585182,1.0
2402,0.00078626926,1.0
2403,0.001135947,1.0
2404,0.0014692603,1.0
2405,0.0011235079,1.0
2406,0.001419528,1.0
2407,0.0018872473,1.0
2408,0.0018175303,1.0
2409,0.000785922,1.0
2410,0.00058026443,1.0
2411,0.00093371124,1.0
2412,0.0008051413,1.0
2413,0.0012398798,1.0
2414,0.0024471092,1.0
2415,0.0022061653,1.0
2416,0.00063255476,1.0
2417,0.0010150804,1.0
2418,0.0008982296,1.0
2419,0.0007515956,1.0
2420,0.0009930335,1.0
2421,0.0008045471,1.0
2422,0.0013833874,1.0
2423,0.00073134125,1.0
2424,0.0020474368,1.0
2425,0.0010370319,1.0
2426,0.0012098815,1.0
2427,0.0008853835,1.0
2428,0.0019474679,1.0
2429,0.00062567653,1.0
2430,0.00054864294,1.0
2431,0.0012874438,1.0
2432,0.001962312,1.0
2433,0.0014519305,1.0
2434,0.0009979585,1.0
2435,0.00047017113,1.0
2436,0.000854649,1.0
2437,0.001762804,1.0
2438,0.00075785944,1.0
2439,0.0009994234,1.0
2440,0.0010117573,1.0
2441,0.0006099589,1.0
2442,0.0014942966,1.0
2443,0.00093175226,1.0
2444,0.0006700549,1.0
2445,0.0025613378,1.0
2446,0.00083712785,1.0
2447,0.0006263341,1.0
2448,0.0010963569,1.0
2449,0.0012105532,1.0
2450,0.00108766,1.0
2451,0.0012486461,1.0
2452,0.0051734885,0.996875
2453,0.0020868517,1.0
2454,0.0011070843,1.0
2455,0.00089757313,1.0
2456,0.000820689,1.0
2457,0.0007823676,1.0
2458,0.0014217581,1.0
2459,0.00052854454,1.0
2460,0.002264957,1.0
2461,0.0013085112,1.0
2462,0.001583154,1.0
2463,0.00073986436,1.0
2464,0.0011658855,1.0
2465,0.00056476693,1.0
2466,0.00095620163,1.0
2467,0.0008971356,1.0
2468,0.0018681843,1.0
2469,0.0014487178,1.0
2470,0.00093918684,1.0
2471,0.0012491463,1.0
2472,0.0023642937,1.0
2473,0.0015279371,1.0
2474,0.0014530657,1.0
2475,0.0018565373,1.0
2476,0.0045829043,0.996875
2477,0.001664351,1.0
2478,0.001637256,1.0
2479,0.0014009939,1.0
2480,0.0009810982,1.0
2481,0.00070206565,1.0
2482,0.0016525786,1.0
2483,0.002395405,1.0
2484,0.0011057311,1.0
2485,0.0006969556,1.0
2486,0.0008000968,1.0
2487,0.0013609153,1.0
2488,0.0014521984,1.0
2489,0.0013195968,1.0
2490,0.0007309162,1.0
2491,0.0017349494,1.0
2492,0.0016774086,1.0
2493,0.0018311916,1.0
2494,0.0008695644,1.0
2495,0.0013541731,1.0
2496,0.00094811025,1.0
2497,0.00063775707,1.0
2498,0.002208129,1.0
2499,0.00090160046,1.0
2500,0.00081950554,1.0
2501,0.00056836737,1.0
2502,0.002160625,1.0
2503,0.0007987148,1.0
2504,0.0047455123,0.996875
2505,0.003136377,1.0
2506,0.0010046118,1.0
2507,0.00068534055,1.0
2508,0.0010801114,1.0
2509,0.0010225438,1.0
2510,0.0006765494,1.0
2511,0.0008740107,1.0
2512,0.0011390683,1.0
2513,0.0014371754,1.0
2514,0.00094530627,1.0
2515,0.0010425204,1.0
2516,0.00083943893,1.0
2517,0.0008318998,1.0
2518,0.0006392837,1.0
2519,0.0005153901,1.0
2520,0.00053168635,1.0
2521,0.0008318137,1.0
2522,0.0015033165,1.0
2523,0.0011485814,1.0
2524,0.0011044663,1.0
2525,0.0011178969,1.0
2526,0.0012892637,1.0
2527,0.0013362727,1.0
2528,0.0011554746,1.0
2529,0.0005250898,1.0
2530,0.0032232516,1.0
2531,0.0018774535,1.0
2532,0.00080101175,1.0
2533,0.0015626142,1.0
2534,0.0011041922,1.0
2535,0.0016674331,1.0
2536,0.0037231068,1.0
2537,0.0012890949,1.0
2538,0.0013323994,1.0
2539,0.00097276375,1.0
2540,0.0020579393,1.0
2541,0.0013547592,1.0
2542,0.0005384727,1.0
2543,0.0009567989,1.0
2544,0.0012291421,1.0
2545,0.0009199862,1.0
2546,0.0013681512,1.0
2547,0.002630006,1.0
2548,0.0008566996,1.0
2549,0.000737243,1.0
2550,0.0012301926,1.0
2551,0.0007055221,1.0
2552,0.00059122953,1.0
2553,0.0014033398,1.0
2554,0.0069635734,0.996875
2555,0.00046441046,1.0
2556,0.0018897774,1.0
2557,0.0014075225,1.0
2558,0.0011755188,1.0
2559,0.0019086159,1.0
2560,0.001091863,1.0
2561,0.0016129129,1.0
2562,0.00070230896,1.0
2563,0.001932251,1.0
2564,0.0006630016,1.0
2565,0.0016937457,1.0
2566,0.00108805,1.0
2567,0.00282451,1.0
2568,0.0017214738,1.0
2569,0.0020058216,1.0
2570,0.0011748564,1.0
2571,0.00094459683,1.0
2572,0.0006948804,1.0
2573,0.0027000324,1.0
2574,0.0007296655,1.0
2575,0.00052110635,1.0
2576,0.00090686756,1.0
2577,0.002860102,1.0
2578,0.0006503345,1.0
2579,0.002079297,1.0
2580,0.00028998795,1.0
2581,0.0006870609,1.0
2582,0.0011067535,1.0
2583,0.0015443355,1.0
2584,0.00053229684,1.0
2585,0.0010990654,1.0
2586,0.0005816766,1.0
2587,0.0022171834,1.0
2588,0.0013631154,1.0
2589,0.0018235684,1.0
2590,0.00042177984,1.0
2591,0.0012285073,1.0
2592,0.0026256791,1.0
2593,0.0009114856,1.0
2594,0.0012036485,1.0
2595,0.0029605823,1.0
2596,0.00071026816,1.0
2597,0.0015715247,1.0
2598,0.0013533883,1.0
2599,0.00066895253,1.0
2600,0.001471326,1.0
2601,0.00051872124,1.0
2602,0.0010129716,1.0
2603,0.0019947132,1.0
2604,0.0012257773,1.0
2605,0.0012402455,1.0
2606,0.001346762,1.0
2607,0.0009836967,1.0
2608,0.0011580675,1.0
2609,0.0014435924,1.0
2610,0.0005056315,1.0
2611,0.0008229768,1.0
2612,0.0032758159,1.0
2613,0.000696228,1.0
2614,0.0012082653,1.0
2615,0.0008336095,1.0
2616,0.00070307485,1.0
2617,0.0007919578,1.0
2618,0.0011154957,1.0
2619,0.0018039912,1.0
2620,0.0015046446,1.0
2621,0.000538354,1.0
2622,0.00060341397,1.0
2623,0.0016241965,1.0
2624,0.0013505777,1.0
2625,0.0039286483,1.0
2626,0.00066224503,1.0
2627,0.00045529427,1.0
2628,0.0013933538,1.0
2629,0.00052564853,1.0
2630,0.0016113032,1.0
2631,0.00076128583,1.0
2632,0.0009028772,1.0
2633,0.0010585736,1.0
2634,0.0015166404,1.0
2635,0.00071737124,1.0
2636,0.0005487669,1.0
2637,0.0005626342,1.0
2638,0.00096883904,1.0
2639,0.0010349783,1.0
2640,0.00038123512,1.0
2641,0.00094001496,1.0
2642,0.0012800432,1.0
2643,0.00077880424,1.0
2644,0.0018231384,1.0
2645,0.0010940016,1.0
2646,0.001132454,1.0
2647,0.00082935893,1.0
2648,0.0021210634,1.0
2649,0.0008860179,1.0
2650,0.0006776463,1.0
2651,0.001148061,1.0
2652,0.00076739007,1.0
2653,0.0034319046,1.0
2654,0.0004918371,1.0
2655,0.0015107387,1.0
2656,0.0005080715,1.0
2657,0.0009725569,1.0
2658,0.001068065,1.0
2659,0.0020662027,1.0
2660,0.00060398335,1.0
2661,0.00079932297,1.0
2662,0.0011829797,1.0
2663,0.00057885086,1.0
2664,0.0010475575,1.0
2665,0.0012811401,1.0
2666,0.00043480826,1.0
2667,0.00042296769,1.0
2668,0.0005569983,1.0
2669,0.00036827938,1.0
2670,0.0054548625,0.99375
2671,0.0012936564,1.0
2672,0.001181669,1.0
2673,0.0005182139,1.0
2674,0.0011598248,1.0
2675,0.00082574395,1.0
2676,0.004237064,0.996875
2677,0.00077444327,1.0
2678,0.0014824236,1.0
2679,0.0007436796,1.0
2680,0.0008683322,1.0
2681,0.0014053186,1.0
2682,0.0009913791,1.0
2683,0.0009831178,1.0
2684,0.000718784,1.0
2685,0.0009998352,1.0
2686,0.0008517612,1.0
2687,0.0013050791,1.0
2688,0.00074648904,1.0
2689,0.00097348087,1.0
2690,0.0011982226,1.0
2691,0.0008205032,1.0
2692,0.00042642577,1.0
2693,0.0014082378,1.0
2694,0.0012761478,1.0
2695,0.0008978164,1.0
2696,0.0015800828,1.0
2697,0.0004729318,1.0
2698,0.0009534847,1.0
2699,0.0031148347,0.996875
2700,0.0016242049,1.0
2701,0.001735308,1.0
2702,0.0015023355,1.0
2703,0.0010034132,1.0
2704,0.00087356503,1.0
2705,0.0011805142,1.0
2706,0.0017704312,1.0
2707,0.0011448271,1.0
2708,0.0010523066,1.0
2709,0.00086411263,1.0
2710,0.00047644236,1.0
2711,0.00075180666,1.0
2712,0.0009142004,1.0
2713,0.00091063126,1.0
2714,0.0016446237,1.0
2715,0.0007686512,1.0
2716,0.0009083756,1.0
2717,0.0011789665,1.0
2718,0.00065968867,1.0
2719,0.00081504387,1.0
2720,0.00064815674,1.0
2721,0.00075567066,1.0
2722,0.0004695764,1.0
2723,0.0007650576,1.0
2724,0.0007322451,1.0
2725,0.0014720687,1.0
2726,0.0011144809,1.0
2727,0.0006340356,1.0
2728,0.001476453,1.0
2729,0.00067335286,1.0
2730,0.0007836556,1.0
2731,0.0029954894,1.0
2732,0.000392615,1.0
2733,0.0003551809,1.0
2734,0.00061389996,1.0
2735,0.0005401877,1.0
2736,0.00029164512,1.0
2737,0.0020569924,1.0
2738,0.00069086486,1.0
2739,0.000997769,1.0
2740,0.0009232188,1.0
2741,0.0009307869,1.0
2742,0.0011299502,1.0
2743,0.00072157907,1.0
2744,0.00064434594,1.0
2745,0.00036824518,1.0
2746,0.00059357635,1.0
2747,0.0014271995,1.0
2748,0.0003555037,1.0
2749,0.0003205046,1.0
2750,0.00087938516,1.0
2751,0.0021240194,1.0
2752,0.0016144414,1.0
2753,0.0010992265,1.0
2754,0.0013399218,1.0
2755,0.0017540043,1.0
2756,0.0007966269,1.0
2757,0.0009788866,1.0
2758,0.00026662013,1.0
2759,0.0006912894,1.0
2760,0.0006333007,1.0
2761,0.0007564047,1.0
2762,0.0014886374,1.0
2763,0.0010335827,1.0
2764,0.000870729,1.0
2765,0.0010136154,1.0
2766,0.0010408824,1.0
2767,0.0012335399,1.0
2768,0.0008778864,1.0
2769,0.0005831352,1.0
2770,0.0016799022,1.0
2771,0.0007460859,1.0
2772,0.0006059549,1.0
2773,0.0010420304,1.0
2774,0.0014531222,1.0
2775,0.006338739,0.99375
2776,0.0018617238,1.0
2777,0.0012579623,1.0
2778,0.00073201663,1.0
2779,0.0009737987,1.0
2780,0.0016299266,1.0
2781,0.0020112083,1.0
2782,0.0011337396,1.0
2783,0.00043481612,1.0
2784,0.0008939907,1.0
2785,0.0030033933,1.0
2786,0.00085659017,1.0
2787,0.0019712676,1.0
2788,0.0006479084,1.0
2789,0.0010197384,1.0
2790,0.00030812592,1.0
2791,0.0005519521,1.0
2792,0.00060784677,1.0
2793,0.0005947982,1.0
2794,0.0009839784,1.0
2795,0.00050322525,1.0
2796,0.0009957433,1.0
2797,0.0012320633,1.0
2798,0.0013373382,1.0
2799,0.0012390619,1.0
2800,0.001037071,1.0
2801,0.0007582496,1.0
2802,0.0016599953,1.0
2803,0.0006480772,1.0
2804,0.0016537581,1.0
2805,0.0007020654,1.0
2806,0.00070947164,1.0
2807,0.0008159333,1.0
2808,0.0008730761,1.0
2809,0.00066955184,1.0
2810,0.0015992604,1.0
2811,0.0022782986,1.0
2812,0.0013715408,1.0
2813,0.0015996468,1.0
2814,0.00081812526,1.0
2815,0.0007677813,1.0
2816,0.0007519775,1.0
2817,0.00034493124,1.0
2818,0.00066568935,1.0
2819,0.00051402283,1.0
2820,0.0008305035,1.0
2821,0.0013247177,1.0
2822,0.0008192637,1.0
2823,0.00042083644,1.0
2824,0.0008260518,1.0
2825,0.0013028041,1.0
2826,0.0005750474,1.0
2827,0.00055034755,1.0
2828,0.00041106026,1.0
2829,0.00067905587,1.0
2830,0.0010923289,1.0
2831,0.00078350835,1.0
2832,0.00069206173,1.0
2833,0.00085514906,1.0
2834,0.0010669793,1.0
2835,0.00071890827,1.0
2836,0.00050524494,1.0
2837,0.0016036661,1.0
2838,0.00078551675,1.0
2839,0.0013885194,1.0
2840,0.0015399139,1.0
2841,0.0012273982,1.0
2842,0.0010443805,1.0
2843,0.00034719176,1.0
2844,0.0005023815,1.0
2845,0.00056503416,1.0
2846,0.0019337544,1.0
2847,0.00063747965,1.0
2848,0.0006166175,1.0
2849,0.00055907184,1.0
2850,0.0015884871,1.0
2851,0.0013155016,1.0
2852,0.00021801356,1.0
2853,0.0017452717,1.0
2854,0.0016001805,1.0
2855,0.0005173224,1.0
2856,0.0005708262,1.0
2857,0.001204156,1.0
2858,0.00060002523,1.0
2859,0.0008375002,1.0
2860,0.0009981414,1.0
2861,0.0007455244,1.0
2862,0.00064984104,1.0
2863,0.00064645207,1.0
2864,0.0007887034,1.0
2865,0.000871626,1.0
2866,0.0027812864,1.0
2867,0.0006804868,1.0
2868,0.0023906967,1.0
2869,0.00060677336,1.0
2870,0.000678051,1.0
2871,0.0007382135,1.0
2872,0.0007534068,1.0
2873,0.0019173076,1.0
2874,0.0013442718,1.0
2875,0.00048516024,1.0
2876,0.0011758218,1.0
2877,0.00085671677,1.0
2878,0.0009572071,1.0
2879,0.0005881319,1.0
2880,0.00029938278,1.0
2881,0.00070214935,1.0
2882,0.001005816,1.0
2883,0.001487474,1.0
2884,0.0011672934,1.0
2885,0.0014835717,1.0
2886,0.00037671922,1.0
2887,0.00085643015,1.0
2888,0.000651303,1.0
2889,0.0010241567,1.0
2890,0.0015958501,1.0
2891,0.00067576964,1.0
2892,0.00065466564,1.0
2893,0.0011579685,1.0
2894,0.0014308674,1.0
2895,0.0008432452,1.0
2896,0.0016487527,1.0
2897,0.001222214,1.0
2898,0.00078514824,1.0
2899,0.0005596432,1.0
2900,0.0012435737,1.0
2901,0.0018214403,1.0
2902,0.00054734707,1.0
2903,0.00046616577,1.0
2904,0.00055349595,1.0
2905,0.0010754492,1.0
2906,0.00046393956,1.0
2907,0.00047175406,1.0
2908,0.0005607289,1.0
2909,0.0018776145,1.0
2910,0.0004768882,1.0
2911,0.0009484196,1.0
2912,0.00093679084,1.0
2913,0.0011569379,1.0
2914,0.00054436113,1.0
2915,0.0024146414,1.0
2916,0.0005668533,1.0
2917,0.0005250707,1.0
2918,0.00032507084,1.0
2919,0.0016715046,1.0
2920,0.0019200628,1.0
2921,0.0020723038,1.0
2922,0.0033385842,1.0
2923,0.0009372944,1.0
2924,0.001092525,1.0
2925,0.0005980051,1.0
2926,0.0016648626,1.0
2927,0.00050810113,1.0
2928,0.0012902503,1.0
2929,0.00035338113,1.0
2930,0.00040812354,1.0
2931,0.0013360076,1.0
2932,0.0006465764,1.0
2933,0.00056509115,1.0
2934,0.00044398423,1.0
2935,0.0010209323,1.0
2936,0.0005374678,1.0
2937,0.0022919062,1.0
2938,0.0012960309,1.0
2939,0.0043701157,1.0
2940,0.00073644624,1.0
2941,0.00079775293,1.0
2942,0.00077466125,1.0
2943,0.0008157341,1.0
2944,0.0020180724,1.0
2945,0.00055146124,1.0
2946,0.00071450305,1.0
2947,0.0010378414,1.0
2948,0.0006645502,1.0
2949,0.00066183374,1.0
2950,0.00246392,1.0
2951,0.00050757185,1.0
2952,0.00029320523,1.0
2953,0.0010352308,1.0
2954,0.0005889962,1.0
2955,0.00062318787,1.0
2956,0.0007335696,1.0
2957,0.00049603917,1.0
2958,0.000824189,1.0
2959,0.0009450015,1.0
2960,0.0006219443,1.0
2961,0.0004384148,1.0
2962,0.0012441162,1.0
2963,0.0005672698,1.0
2964,0.001024382,1.0
2965,0.0014695214,1.0
2966,0.00075175613,1.0
2967,0.0012124514,1.0
2968,0.0007341906,1.0
2969,0.0003566796,1.0
2970,0.0003424955,1.0
2971,0.0006156983,1.0
2972,0.0008003162,1.0
2973,0.00058449723,1.0
2974,0.0018805139,1.0
2975,0.0004435368,1.0
2976,0.00030120014,1.0
2977,0.0009540034,1.0
2978,0.00050093065,1.0
2979,0.00063413975,1.0
2980,0.00053964194,1.0
2981,0.001114402,1.0
2982,0.0039635105,0.996875
2983,0.00045114476,1.0
2984,0.0014350207,1.0
2985,0.00046966295,1.0
2986,0.0007381506,1.0
2987,0.0012642785,1.0
2988,0.00056835724,1.0
2989,0.00034326073,1.0
2990,0.0009462802,1.0
2991,0.0007807304,1.0
2992,0.0008706944,1.0
2993,0.00080214365,1.0
2994,0.00038298368,1.0
2995,0.0008288509,1.0
2996,0.000659563,1.0
2997,0.00041626184,1.0
2998,0.00069397007,1.0
2999,0.00084452936,1.0
3000,0.0011036645,1.0
3001,0.0011517488,1.0
3002,0.0007293728,1.0
3003,0.00044837868,1.0
3004,0.00044722873,1.0
3005,0.00033222212,1.0
3006,0.00050294586,1.0
3007,0.00068723434,1.0
3008,0.0014932409,1.0
3009,0.0028750196,1.0
3010,0.0005273476,1.0
3011,0.0007815511,1.0
3012,0.00049926725,1.0
3013,0.00035488213,1.0
3014,0.0007404414,1.0
3015,0.00047860728,1.0
3016,0.00035916344,1.0
3017,0.0003930935,1.0
3018,0.000320767,1.0
3019,0.0004046525,1.0
3020,0.0009691751,1.0
3021,0.00048892095,1.0
3022,0.0006072785,1.0
3023,0.00068978325,1.0
3024,0.00052655925,1.0
3025,0.00049367256,1.0
3026,0.0006339622,1.0
3027,0.0005916795,1.0
3028,0.0016879009,1.0
3029,0.0007767566,1.0
3030,0.0022894708,1.0
3031,0.0017641479,1.0
3032,0.00094588904,1.0
3033,0.0009857216,1.0
3034,0.00041613076,1.0
3035,0.00048139523,1.0
3036,0.00069683255,1.0
3037,0.00055384735,1.0
3038,0.00025602768,1.0
3039,0.00048752083,1.0
3040,0.00039557955,1.0
3041,0.0005358388,1.0
3042,0.0002624706,1.0
3043,0.00035621115,1.0
3044,0.0004399502,1.0
3045,0.0003346873,1.0
3046,0.00034299254,1.0
3047,0.00038613487,1.0
3048,0.0009205715,1.0
3049,0.0005110121,1.0
3050,0.0010829294,1.0
3051,0.00040168254,1.0
3052,0.0005044317,1.0
3053,0.0005763793,1.0
3054,0.00045964582,1.0
3055,0.0004160449,1.0
3056,0.0009938177,1.0
3057,0.00056500075,1.0
3058,0.0005913117,1.0
3059,0.0004747728,1.0
3060,0.0010698803,1.0
3061,0.00050048076,1.0
3062,0.00041519245,1.0
3063,0.00082959794,1.0
3064,0.00090374594,1.0
3065,0.00028858287,1.0
3066,0.0006124855,1.0
3067,0.0007534831,1.0
3068,0.00059911405,1.0
3069,0.00054554094,1.0
3070,0.0007126122,1.0
3071,0.00057494285,1.0
3072,0.0007368536,1.0
3073,0.000642236,1.0
3074,0.0013120746,1.0
3075,0.0010026423,1.0
3076,0.0005538948,1.0
3077,0.0006053036,1.0
3078,0.0019066306,1.0
3079,0.00058685074,1.0
3080,0.00038647107,1.0
3081,0.00032398215,1.0
3082,0.0012795756,1.0
3083,0.0015626283,1.0
3084,0.00049928395,1.0
3085,0.00042902646,1.0
3086,0.0007790698,1.0
3087,0.00052811514,1.0
3088,0.0012096765,1.0
3089,0.0008809736,1.0
3090,0.0011989333,1.0
3091,0.0005620354,1.0
3092,0.0008029537,1.0
3093,0.0004079395,1.0
3094,0.00034821284,1.0
3095,0.0015361293,1.0
3096,0.0003609971,1.0
3097,0.00037401155,1.0
3098,0.00021405709,1.0
3099,0.00030734405,1.0
3100,0.0005615725,1.0
3101,0.00023356758,1.0
3102,0.00033345298,1.0
3103,0.00044272695,1.0
3104,0.0004983653,1.0
3105,0.00036787748,1.0
3106,0.00052095565,1.0
3107,0.00063083635,1.0
3108,0.00088262896,1.0
3109,0.0008022498,1.0
3110,0.00077280606,1.0
