epcho,loss,acc
1081,0.028837154,0.996875
1082,0.030726165,0.99375
1083,0.03880309,0.996875
1084,0.039180495,0.99375
1085,0.030896595,0.99375
1086,0.033701442,0.99375
1087,0.03457477,0.99375
1088,0.038503736,0.99375
1089,0.03333088,0.996875
1090,0.019104382,1.0
1091,0.03403257,0.996875
1092,0.029891845,0.996875
1093,0.02732126,0.99375
1094,0.026358444,0.996875
1095,0.028550228,0.99375
1096,0.037336435,0.990625
1097,0.019043535,0.996875
1098,0.02296848,0.996875
1099,0.021738492,1.0
1100,0.026289737,0.996875
1101,0.022066008,0.996875
1102,0.03652426,0.99375
1103,0.02475046,0.996875
1104,0.027880749,0.996875
1105,0.022706786,1.0
1106,0.03497647,0.99375
1107,0.040198423,0.9875
1108,0.024109785,1.0
1109,0.023807952,1.0
1110,0.020055924,1.0
1111,0.025187988,0.99375
1112,0.030848932,0.996875
1113,0.016240498,1.0
1114,0.027869176,0.990625
1115,0.026904121,0.996875
1116,0.017804405,1.0
1117,0.029140562,0.99375
1118,0.021233127,1.0
1119,0.036443245,0.990625
1120,0.01986673,0.996875
1121,0.033735584,0.99375
1122,0.017832,1.0
1123,0.02845015,0.996875
1124,0.033829395,0.990625
1125,0.032572675,0.99375
1126,0.035118837,0.990625
1127,0.018968765,1.0
1128,0.021893362,1.0
1129,0.032343984,0.99375
1130,0.017210562,1.0
1131,0.024842411,0.996875
1132,0.028056812,0.99375
1133,0.025998328,0.996875
1134,0.05134678,0.990625
1135,0.036080156,0.990625
1136,0.038076274,0.990625
1137,0.016349785,1.0
1138,0.024808612,0.996875
1139,0.026948016,0.99375
1140,0.030385848,0.9875
1141,0.027886894,0.990625
1142,0.032868553,0.996875
1143,0.023932222,0.99375
1144,0.021408092,1.0
1145,0.020860009,1.0
1146,0.033668667,0.990625
1147,0.023612503,1.0
1148,0.021782767,1.0
1149,0.016786773,1.0
1150,0.03314627,0.9875
1151,0.02159682,0.996875
1152,0.032228194,0.99375
1153,0.021817258,0.99375
1154,0.031533927,0.99375
1155,0.01845697,1.0
1156,0.024805672,1.0
1157,0.021539029,0.996875
1158,0.034159027,0.990625
1159,0.012325233,1.0
1160,0.021301543,0.996875
1161,0.019390237,0.996875
1162,0.017396187,1.0
1163,0.027791303,0.99375
1164,0.02583901,0.99375
1165,0.017870793,1.0
1166,0.023685073,0.996875
1167,0.022627655,1.0
1168,0.021978298,0.99375
1169,0.0296893,0.996875
1170,0.032986052,0.99375
1171,0.015354258,1.0
1172,0.033463966,0.99375
1173,0.023787405,0.996875
1174,0.019793183,0.99375
1175,0.01754633,1.0
1176,0.023205291,0.996875
1177,0.016312521,1.0
1178,0.021263,0.996875
1179,0.016450573,0.996875
1180,0.03653788,0.99375
1181,0.023436088,0.99375
1182,0.019512948,0.996875
1183,0.021116426,0.99375
1184,0.017092856,1.0
1185,0.026072403,0.99375
1186,0.023782874,0.99375
1187,0.018536871,0.996875
1188,0.022884572,0.996875
1189,0.024348576,0.996875
1190,0.038434677,0.99375
1191,0.030430187,0.996875
1192,0.022169987,0.996875
1193,0.021313062,0.996875
1194,0.019659903,0.996875
1195,0.028929215,0.99375
1196,0.018206231,0.99375
1197,0.030962417,0.990625
1198,0.04204356,0.98125
1199,0.021333182,0.99375
1200,0.019929603,1.0
1201,0.018329026,1.0
1202,0.022669977,0.99375
1203,0.01636513,1.0
1204,0.016928071,0.996875
1205,0.026194299,0.996875
1206,0.017308328,1.0
1207,0.0219776,1.0
1208,0.0144949835,0.996875
1209,0.01890019,0.99375
1210,0.023590032,0.996875
1211,0.024894211,0.996875
1212,0.025432628,0.996875
1213,0.021034699,1.0
1214,0.021224538,1.0
1215,0.026871005,0.99375
1216,0.020860428,0.996875
1217,0.01782087,1.0
1218,0.025128728,0.996875
1219,0.023020018,0.996875
1220,0.016118115,0.996875
1221,0.014219562,0.996875
1222,0.02664559,0.99375
1223,0.02911828,0.99375
1224,0.031775773,0.990625
1225,0.014598021,1.0
1226,0.024930727,1.0
1227,0.018836658,0.996875
1228,0.032775085,0.99375
1229,0.023811368,0.99375
1230,0.011822131,1.0
1231,0.020429041,0.996875
1232,0.025267446,0.99375
1233,0.012105281,1.0
1234,0.030121898,0.990625
1235,0.022571657,1.0
1236,0.021003831,0.996875
1237,0.015424023,0.996875
1238,0.03293149,0.99375
1239,0.015222982,0.996875
1240,0.025750335,0.99375
1241,0.032643784,0.990625
1242,0.021143515,0.996875
1243,0.039510302,0.9875
1244,0.024239648,0.996875
1245,0.019118467,1.0
1246,0.015252432,1.0
1247,0.021073136,0.99375
1248,0.020506034,0.99375
1249,0.037570845,0.990625
1250,0.0146810245,1.0
1251,0.018373562,0.996875
1252,0.012510946,1.0
1253,0.014047751,0.996875
1254,0.014604178,1.0
1255,0.015264548,1.0
1256,0.015694724,1.0
1257,0.017240304,1.0
1258,0.024218053,0.996875
1259,0.023388391,0.99375
1260,0.01774996,1.0
1261,0.02436674,0.99375
1262,0.017600771,0.996875
1263,0.015489218,0.996875
1264,0.020162936,0.99375
1265,0.019520758,0.996875
1266,0.01399592,1.0
1267,0.0112702865,1.0
1268,0.0251284,0.99375
1269,0.012521902,1.0
1270,0.018524045,0.996875
1271,0.021424392,0.996875
1272,0.017667526,0.996875
1273,0.009644334,1.0
1274,0.01713393,0.996875
1275,0.03238702,0.9875
1276,0.012734297,1.0
1277,0.025771832,0.990625
1278,0.009851542,1.0
1279,0.019412916,0.996875
1280,0.008985291,1.0
1281,0.020449508,0.996875
1282,0.014422039,1.0
1283,0.013275552,1.0
1284,0.015452519,0.996875
1285,0.017924387,1.0
1286,0.012230781,1.0
1287,0.019420808,0.996875
1288,0.024223154,0.99375
1289,0.011043821,1.0
1290,0.022879278,0.99375
1291,0.013627449,1.0
1292,0.021596765,0.996875
1293,0.03029213,0.99375
1294,0.0132770715,1.0
1295,0.01745842,1.0
1296,0.01464322,0.996875
1297,0.019299036,0.996875
1298,0.014830044,1.0
1299,0.013105953,1.0
1300,0.018940296,1.0
1301,0.018736819,0.996875
1302,0.011429335,1.0
1303,0.024267886,0.996875
1304,0.012753609,1.0
1305,0.009147003,1.0
1306,0.019326076,0.996875
1307,0.021668797,0.996875
1308,0.015084716,1.0
1309,0.008778041,1.0
1310,0.013736415,1.0
1311,0.023763595,0.990625
1312,0.01251919,1.0
1313,0.015565386,1.0
1314,0.016066292,0.996875
1315,0.017000813,1.0
1316,0.015693028,1.0
1317,0.020525951,0.99375
1318,0.015147077,1.0
1319,0.01313369,1.0
1320,0.03165203,0.9875
1321,0.013933723,0.996875
1322,0.012086945,1.0
1323,0.01219246,1.0
1324,0.013605667,1.0
1325,0.011871094,1.0
1326,0.01591911,1.0
1327,0.018022867,0.99375
1328,0.017282575,1.0
1329,0.0282874,0.99375
1330,0.01508141,0.996875
1331,0.009994299,1.0
1332,0.011400434,1.0
1333,0.0144889485,1.0
1334,0.016800474,1.0
1335,0.009783237,1.0
1336,0.017654523,0.99375
1337,0.01614467,1.0
1338,0.01920118,0.99375
1339,0.009520775,1.0
1340,0.015511272,0.996875
1341,0.020272115,0.996875
1342,0.01385417,0.996875
1343,0.012873625,1.0
1344,0.01654176,1.0
1345,0.01183333,1.0
1346,0.017782096,0.996875
1347,0.016371505,0.996875
1348,0.008567286,1.0
1349,0.013399938,0.996875
1350,0.011577079,1.0
1351,0.010593565,1.0
1352,0.008922726,1.0
1353,0.018856162,0.996875
1354,0.013437661,1.0
1355,0.013139717,0.996875
1356,0.009891915,1.0
1357,0.0149123045,0.996875
1358,0.017035395,0.996875
1359,0.008671832,1.0
1360,0.009531476,1.0
1361,0.00903024,1.0
1362,0.01414602,0.996875
1363,0.0116164815,1.0
1364,0.018746609,0.99375
1365,0.025193224,0.9875
1366,0.013545354,1.0
1367,0.016770368,0.99375
1368,0.01067242,1.0
1369,0.015782917,1.0
1370,0.017160362,0.99375
1371,0.014332673,0.996875
1372,0.010603057,1.0
1373,0.009572669,1.0
1374,0.009480444,1.0
1375,0.018705014,0.99375
1376,0.022066336,0.996875
1377,0.017524086,0.996875
1378,0.0074191615,1.0
1379,0.010349378,1.0
1380,0.010865288,1.0
1381,0.009300627,1.0
1382,0.014128847,0.996875
1383,0.0124036465,0.996875
1384,0.010343093,1.0
1385,0.012845397,1.0
1386,0.009964783,1.0
1387,0.017517459,1.0
1388,0.012305097,0.996875
1389,0.012756141,1.0
1390,0.012309008,1.0
1391,0.011095264,1.0
1392,0.010682726,1.0
1393,0.016717386,0.996875
1394,0.015605709,0.996875
1395,0.010122666,1.0
1396,0.008260414,1.0
1397,0.010427339,0.996875
1398,0.011622223,1.0
1399,0.010128645,1.0
1400,0.0125753805,1.0
1401,0.009138806,1.0
1402,0.00738194,1.0
1403,0.013785886,0.996875
1404,0.015385914,1.0
1405,0.013158126,1.0
1406,0.006685336,1.0
1407,0.012851961,1.0
1408,0.010725623,1.0
1409,0.010442275,0.996875
1410,0.0051331,1.0
1411,0.01335493,0.996875
1412,0.015750637,1.0
1413,0.010844675,0.996875
1414,0.0091308635,1.0
1415,0.0071377917,1.0
1416,0.012987378,1.0
1417,0.009850022,1.0
1418,0.011000835,1.0
1419,0.018525822,1.0
1420,0.013376603,0.996875
1421,0.013933441,1.0
1422,0.013179252,1.0
1423,0.007856689,1.0
1424,0.018059766,0.99375
1425,0.014982142,1.0
1426,0.009069977,1.0
1427,0.014073515,0.996875
1428,0.008358961,1.0
1429,0.013583208,1.0
1430,0.011106184,1.0
1431,0.007358393,1.0
1432,0.011369797,0.996875
1433,0.008622697,1.0
1434,0.010576805,1.0
1435,0.014223392,0.996875
1436,0.01748319,0.99375
1437,0.012520885,1.0
1438,0.010202247,1.0
1439,0.010534368,1.0
1440,0.0065423637,1.0
1441,0.007043661,1.0
1442,0.012437389,1.0
1443,0.0124830995,1.0
1444,0.009335344,1.0
1445,0.012758607,1.0
1446,0.010156841,0.996875
1447,0.019900264,0.990625
1448,0.014746952,0.996875
1449,0.008442854,1.0
1450,0.007598486,1.0
1451,0.008093633,1.0
1452,0.011024405,1.0
1453,0.024032274,0.99375
1454,0.008993024,1.0
1455,0.015480128,0.99375
1456,0.012272798,1.0
1457,0.018212484,0.996875
1458,0.012785306,1.0
1459,0.011018166,1.0
1460,0.010847295,1.0
1461,0.011274804,1.0
1462,0.010310923,1.0
1463,0.015605472,0.996875
1464,0.02005764,0.996875
1465,0.007772426,1.0
1466,0.017743435,0.996875
1467,0.008314354,1.0
1468,0.014778858,1.0
1469,0.01551207,0.996875
1470,0.01692376,0.99375
1471,0.009050278,1.0
1472,0.023906058,0.996875
1473,0.018370688,0.99375
1474,0.016447252,0.99375
1475,0.02457494,0.99375
1476,0.01053649,1.0
1477,0.013613543,0.99375
1478,0.01058835,1.0
1479,0.013085199,0.99375
1480,0.018257588,0.996875
1481,0.013447317,0.996875
1482,0.015581289,0.99375
1483,0.008455071,1.0
1484,0.007252708,1.0
1485,0.020460263,0.99375
1486,0.020716785,0.99375
1487,0.0044628903,1.0
1488,0.007854721,1.0
1489,0.019847983,0.996875
1490,0.009167096,1.0
1491,0.010253349,0.996875
1492,0.0053050984,1.0
1493,0.009068858,0.996875
1494,0.009564445,0.996875
1495,0.010000104,1.0
1496,0.022155251,0.990625
1497,0.009293483,1.0
1498,0.01313139,0.996875
1499,0.0072715757,1.0
1500,0.014072627,0.99375
1501,0.0098471865,1.0
1502,0.006804347,1.0
1503,0.008585493,1.0
1504,0.006696952,1.0
1505,0.018060757,0.996875
1506,0.011755186,1.0
1507,0.006205585,1.0
1508,0.011092053,1.0
1509,0.0064308047,1.0
1510,0.00573631,1.0
1511,0.009415354,1.0
1512,0.011813967,1.0
1513,0.008222786,1.0
1514,0.005177644,1.0
1515,0.011263407,1.0
1516,0.0049632257,1.0
1517,0.0057782205,1.0
1518,0.008353171,1.0
1519,0.009128181,1.0
1520,0.0061853025,1.0
1521,0.012141988,0.996875
1522,0.013546157,0.99375
1523,0.0153696565,0.996875
1524,0.01069137,1.0
1525,0.009782639,0.996875
1526,0.007262963,1.0
1527,0.009447998,1.0
1528,0.0065098046,1.0
1529,0.009198979,0.996875
1530,0.019675955,0.99375
1531,0.005064712,1.0
1532,0.018576462,0.99375
1533,0.011244694,1.0
1534,0.0063651144,1.0
1535,0.009447381,1.0
1536,0.006184611,1.0
1537,0.0050967294,1.0
1538,0.0051785638,1.0
1539,0.0041116364,1.0
1540,0.007981211,1.0
1541,0.0086567225,1.0
1542,0.008796245,1.0
1543,0.011903333,1.0
1544,0.012278298,0.996875
1545,0.010493806,1.0
1546,0.012401274,0.996875
1547,0.011083929,0.996875
1548,0.008811371,1.0
1549,0.0044615394,1.0
1550,0.006188743,1.0
1551,0.008740077,1.0
1552,0.00794767,1.0
1553,0.0063019977,1.0
1554,0.014359613,0.996875
1555,0.008914801,1.0
1556,0.012408713,0.996875
1557,0.004965936,1.0
1558,0.0074136714,1.0
1559,0.011300377,0.996875
1560,0.020591414,0.9875
1561,0.01305415,0.996875
1562,0.0085361805,1.0
1563,0.009262798,0.996875
1564,0.0043365285,1.0
1565,0.006374666,1.0
1566,0.0040556886,1.0
1567,0.010120447,0.996875
1568,0.010311903,1.0
1569,0.011918917,0.996875
1570,0.0055118883,1.0
1571,0.004704253,1.0
1572,0.00812606,1.0
1573,0.007870445,1.0
1574,0.00658572,1.0
1575,0.0054883356,1.0
1576,0.005077134,1.0
1577,0.0063874708,1.0
1578,0.009477638,1.0
1579,0.0050540543,1.0
1580,0.009220904,1.0
1581,0.008933711,1.0
1582,0.009394196,1.0
1583,0.007815945,1.0
1584,0.0048330696,1.0
1585,0.007577897,1.0
1586,0.007969909,1.0
1587,0.005651196,1.0
1588,0.008125026,0.996875
1589,0.007306664,1.0
1590,0.009304427,1.0
1591,0.005789039,1.0
1592,0.0060678707,1.0
1593,0.0075117545,1.0
1594,0.008450926,1.0
1595,0.0038069233,1.0
1596,0.003453595,1.0
1597,0.0073632733,1.0
1598,0.0064783925,1.0
1599,0.0049205613,1.0
1600,0.009147898,1.0
1601,0.010113107,0.996875
1602,0.004579719,1.0
1603,0.011547415,0.996875
1604,0.005311272,1.0
1605,0.008382729,1.0
1606,0.004379327,1.0
1607,0.0049105287,1.0
1608,0.006542573,1.0
1609,0.0044831256,1.0
1610,0.0060147746,1.0
1611,0.00503581,1.0
1612,0.0042465758,1.0
1613,0.00916668,0.99375
1614,0.0050958595,1.0
1615,0.009863505,0.996875
1616,0.014652766,0.996875
1617,0.0066670678,1.0
1618,0.008490033,1.0
1619,0.0077100946,1.0
1620,0.0037263103,1.0
1621,0.014315682,0.99375
1622,0.0062833475,1.0
1623,0.005542295,1.0
1624,0.006370285,1.0
1625,0.008680614,1.0
1626,0.006841424,1.0
1627,0.0066868565,1.0
1628,0.0077957064,1.0
1629,0.0060809376,1.0
1630,0.006628285,1.0
1631,0.007943179,0.996875
1632,0.0058965213,1.0
1633,0.008578074,1.0
1634,0.006610602,0.996875
1635,0.0035888106,1.0
1636,0.01809967,0.996875
1637,0.011217228,0.996875
1638,0.0071378155,0.996875
1639,0.008514313,1.0
1640,0.008767525,0.996875
1641,0.0065773753,1.0
1642,0.007310645,1.0
1643,0.01008639,1.0
1644,0.0042604106,1.0
1645,0.0046652257,1.0
1646,0.006812709,1.0
1647,0.0066134273,1.0
1648,0.0051218816,1.0
1649,0.007899107,1.0
1650,0.0034862556,1.0
1651,0.0056211087,1.0
1652,0.0039501283,1.0
1653,0.0037197713,1.0
1654,0.0056289756,1.0
1655,0.0042198515,1.0
1656,0.005990869,1.0
1657,0.0039687078,1.0
1658,0.0050454596,1.0
1659,0.0056171874,1.0
1660,0.0055823578,1.0
1661,0.008400908,0.996875
1662,0.005001644,1.0
1663,0.0041165752,1.0
1664,0.0057381447,1.0
1665,0.0050718384,1.0
1666,0.0073488364,1.0
1667,0.0085120965,0.996875
1668,0.011027818,0.996875
1669,0.00507597,1.0
1670,0.011130616,0.996875
1671,0.010545042,0.996875
1672,0.006865817,0.996875
1673,0.0066623576,1.0
1674,0.0049768137,1.0
1675,0.01017447,1.0
1676,0.006185225,1.0
1677,0.0029824194,1.0
1678,0.0050896807,1.0
1679,0.0065858886,1.0
1680,0.0079173595,1.0
1681,0.0058940714,1.0
1682,0.021052083,0.990625
1683,0.012377024,0.996875
1684,0.0054336013,1.0
1685,0.0037764285,1.0
1686,0.0037983241,1.0
1687,0.006498281,0.996875
1688,0.005889532,1.0
1689,0.003258691,1.0
1690,0.008069278,1.0
1691,0.003978408,1.0
1692,0.012899302,0.996875
1693,0.01219842,0.996875
1694,0.005811525,1.0
1695,0.008818923,1.0
1696,0.0038461753,1.0
1697,0.005509676,1.0
1698,0.0043475814,1.0
1699,0.0030769093,1.0
1700,0.0027027673,1.0
1701,0.0028341955,1.0
1702,0.006462676,0.996875
1703,0.004186283,1.0
1704,0.004436919,1.0
1705,0.0039698845,1.0
1706,0.0065952153,0.996875
1707,0.003411057,1.0
1708,0.004219112,1.0
1709,0.0038624876,1.0
1710,0.003777577,1.0
1711,0.009165558,0.996875
1712,0.0035501414,1.0
1713,0.0045455717,1.0
1714,0.0084742,0.996875
1715,0.0033967823,1.0
1716,0.0038368802,1.0
1717,0.008234749,0.996875
1718,0.008034987,1.0
1719,0.00447923,1.0
1720,0.00320935,1.0
1721,0.004656289,1.0
1722,0.005141025,1.0
1723,0.004098731,1.0
1724,0.0037318277,1.0
1725,0.0026448048,1.0
1726,0.0042354814,1.0
1727,0.003806841,1.0
1728,0.0038715631,1.0
1729,0.0053768507,1.0
1730,0.004827458,1.0
1731,0.0026574484,1.0
1732,0.0037410967,1.0
1733,0.007585489,1.0
1734,0.006965883,1.0
1735,0.005949025,1.0
1736,0.004341884,1.0
1737,0.00564943,1.0
1738,0.0061063096,0.996875
1739,0.0067573623,1.0
1740,0.0029268698,1.0
1741,0.0049409396,1.0
1742,0.0036574714,1.0
1743,0.003145814,1.0
1744,0.0063563986,1.0
1745,0.0038346346,1.0
1746,0.003207509,1.0
1747,0.0029519298,1.0
1748,0.0060761725,0.996875
1749,0.0043092286,1.0
1750,0.003762632,1.0
1751,0.005316467,1.0
1752,0.0032011743,1.0
1753,0.0049392856,1.0
1754,0.0018341718,1.0
1755,0.0056361277,1.0
1756,0.0045072436,1.0
1757,0.0046298653,1.0
1758,0.005081209,1.0
1759,0.0027920073,1.0
1760,0.005525507,0.996875
1761,0.0024649694,1.0
1762,0.0026150153,1.0
1763,0.006616992,1.0
1764,0.0020273668,1.0
1765,0.0033405893,1.0
1766,0.00498554,1.0
1767,0.0044145784,1.0
1768,0.005721502,1.0
1769,0.004718823,1.0
1770,0.0056143254,1.0
1771,0.0038412518,1.0
1772,0.0027247425,1.0
1773,0.002981537,1.0
1774,0.0031785152,1.0
1775,0.004212846,1.0
1776,0.0045178286,1.0
1777,0.0043626195,1.0
1778,0.003931731,1.0
1779,0.004041972,1.0
1780,0.008914238,0.996875
1781,0.008060142,0.996875
1782,0.0045914664,1.0
1783,0.006585121,1.0
1784,0.007421132,1.0
1785,0.0051062293,1.0
1786,0.0018149897,1.0
1787,0.0045341626,1.0
1788,0.0064231427,0.996875
1789,0.004024151,1.0
1790,0.0026245997,1.0
1791,0.003977531,1.0
1792,0.0033674054,1.0
1793,0.0063731424,1.0
1794,0.0061040493,0.996875
1795,0.0028938535,1.0
1796,0.004443559,1.0
1797,0.0031598792,1.0
1798,0.0020924022,1.0
1799,0.004196476,1.0
1800,0.0047048964,1.0
1801,0.005927667,1.0
1802,0.004179196,1.0
1803,0.003951364,1.0
1804,0.003483091,1.0
1805,0.007917995,0.996875
1806,0.0071455464,1.0
1807,0.0071645887,0.996875
1808,0.0020165052,1.0
1809,0.0035919466,1.0
1810,0.0031511025,1.0
1811,0.0061091105,1.0
1812,0.0025019404,1.0
1813,0.0056672613,1.0
1814,0.0037618536,1.0
1815,0.004706114,1.0
1816,0.0029015585,1.0
1817,0.0025359574,1.0
1818,0.0034265346,1.0
1819,0.007982319,0.996875
1820,0.0048208954,1.0
1821,0.0028181106,1.0
1822,0.00478899,1.0
1823,0.004445945,1.0
1824,0.0042629777,1.0
1825,0.0056785564,1.0
1826,0.0017013417,1.0
1827,0.0042272196,1.0
1828,0.004981757,1.0
1829,0.002614841,1.0
1830,0.0017763242,1.0
1831,0.0018040575,1.0
1832,0.002564314,1.0
1833,0.003849142,1.0
1834,0.001729485,1.0
1835,0.0044429074,1.0
1836,0.002137327,1.0
1837,0.003674496,1.0
1838,0.0046726824,1.0
1839,0.0026940466,1.0
1840,0.0045063207,1.0
1841,0.0047085974,1.0
1842,0.0023387321,1.0
1843,0.00433283,1.0
1844,0.0034444921,1.0
1845,0.004902552,1.0
1846,0.0037718578,1.0
1847,0.0035570108,1.0
1848,0.0059979283,0.996875
1849,0.0039763288,1.0
1850,0.0031684819,1.0
1851,0.003964202,1.0
1852,0.009538603,0.996875
1853,0.0056582075,1.0
1854,0.0035823323,1.0
1855,0.0055896216,0.996875
1856,0.0019675088,1.0
1857,0.007257721,0.996875
1858,0.005929254,1.0
1859,0.0023354935,1.0
1860,0.0014480616,1.0
1861,0.0029785715,1.0
1862,0.003628531,1.0
1863,0.009323207,0.996875
1864,0.0037118034,1.0
1865,0.0020823947,1.0
1866,0.0025211882,1.0
1867,0.0060989363,0.996875
1868,0.0037947253,1.0
1869,0.0033457994,1.0
1870,0.0034856647,1.0
1871,0.0034265197,1.0
1872,0.0042264448,1.0
1873,0.0021527421,1.0
1874,0.003505563,1.0
1875,0.0034258857,1.0
1876,0.004356345,1.0
1877,0.0016980653,1.0
1878,0.0027601186,1.0
1879,0.0032388475,1.0
1880,0.0032348789,1.0
1881,0.0039263843,1.0
1882,0.005631797,1.0
1883,0.006555402,1.0
1884,0.0034242603,1.0
1885,0.0026543515,1.0
1886,0.0014316088,1.0
1887,0.0021659934,1.0
1888,0.0027257577,1.0
1889,0.003307791,1.0
1890,0.0025855298,1.0
1891,0.0021388833,1.0
1892,0.0030390671,1.0
1893,0.0020477,1.0
1894,0.0063691298,1.0
1895,0.0036803551,1.0
1896,0.0019932014,1.0
1897,0.0027361228,1.0
1898,0.008113681,0.996875
1899,0.0039934395,1.0
1900,0.0033036668,1.0
1901,0.0031072136,1.0
1902,0.0023869113,1.0
1903,0.00263676,1.0
1904,0.0026085055,1.0
1905,0.0010723297,1.0
1906,0.0026767845,1.0
1907,0.002450584,1.0
1908,0.004749757,0.996875
1909,0.0051111565,1.0
1910,0.004370147,1.0
1911,0.0026967605,1.0
1912,0.002960133,1.0
1913,0.002526082,1.0
1914,0.0021241978,1.0
1915,0.004257118,1.0
1916,0.0050179483,1.0
1917,0.0038503595,1.0
1918,0.0030460968,1.0
1919,0.0026328429,1.0
1920,0.0019044451,1.0
1921,0.003606548,1.0
1922,0.0023958988,1.0
1923,0.003264429,1.0
1924,0.006407979,0.996875
1925,0.0033608354,1.0
1926,0.0023619358,1.0
1927,0.0013392728,1.0
1928,0.0042762095,1.0
1929,0.0032857067,1.0
1930,0.003979168,1.0
1931,0.0037257653,1.0
1932,0.003143747,1.0
1933,0.0028062807,1.0
1934,0.001888147,1.0
1935,0.0010563879,1.0
1936,0.004863121,1.0
1937,0.002062907,1.0
1938,0.008310324,0.996875
1939,0.0024414486,1.0
1940,0.0021304137,1.0
1941,0.0033295937,1.0
1942,0.0050940826,1.0
1943,0.0025915252,1.0
1944,0.0028766326,1.0
1945,0.0020919186,1.0
1946,0.0065181283,0.996875
1947,0.0025868404,1.0
1948,0.0033637527,1.0
1949,0.0021541952,1.0
1950,0.0018100685,1.0
1951,0.0019386898,1.0
1952,0.0022123146,1.0
1953,0.0055454117,0.996875
1954,0.0017645785,1.0
1955,0.0023977645,1.0
1956,0.0021124561,1.0
1957,0.0031033563,1.0
1958,0.003086615,1.0
1959,0.0016782833,1.0
1960,0.0018535018,1.0
1961,0.0018110238,1.0
1962,0.0032473132,1.0
1963,0.004788772,0.996875
1964,0.0011018363,1.0
1965,0.0022641695,1.0
1966,0.0027380309,1.0
1967,0.0017329786,1.0
1968,0.0013015639,1.0
1969,0.0018581084,1.0
1970,0.0029926468,1.0
1971,0.001352983,1.0
1972,0.0026943493,1.0
1973,0.0017676596,1.0
1974,0.0026687137,1.0
1975,0.0037117922,1.0
1976,0.0015066259,1.0
1977,0.001297884,1.0
1978,0.0046716733,1.0
1979,0.0020812543,1.0
1980,0.0011680354,1.0
1981,0.0022882929,1.0
1982,0.0033566062,1.0
1983,0.0024668141,1.0
1984,0.0012320679,1.0
1985,0.0013187906,1.0
1986,0.000882133,1.0
1987,0.0035754894,1.0
1988,0.0043783262,0.996875
1989,0.0027915225,1.0
1990,0.0020950756,1.0
1991,0.003751853,1.0
1992,0.0033066259,1.0
1993,0.0030444963,1.0
1994,0.003031832,1.0
1995,0.0041449643,1.0
1996,0.004328569,1.0
1997,0.0016439271,1.0
1998,0.0040218676,1.0
1999,0.0032534082,1.0
2000,0.0024573903,1.0
2001,0.0016469553,1.0
2002,0.0041777096,1.0
2003,0.002141823,1.0
2004,0.0041509615,1.0
2005,0.0022383998,1.0
2006,0.002267715,1.0
2007,0.002378351,1.0
2008,0.0013401102,1.0
2009,0.0026178553,1.0
2010,0.0035584203,1.0
2011,0.0019818344,1.0
2012,0.001864939,1.0
2013,0.003028368,1.0
2014,0.0048108324,1.0
2015,0.0027702611,1.0
2016,0.002476453,1.0
2017,0.0036920167,1.0
2018,0.0016958205,1.0
2019,0.0015224392,1.0
2020,0.0043454776,1.0
2021,0.0011560149,1.0
2022,0.0007188827,1.0
2023,0.001702572,1.0
2024,0.0042678183,1.0
2025,0.0013049403,1.0
2026,0.0029035427,1.0
2027,0.0026637893,1.0
2028,0.0031524166,1.0
2029,0.003321962,1.0
2030,0.0025069206,1.0
2031,0.0020423997,1.0
2032,0.0021261603,1.0
2033,0.0035626658,0.996875
2034,0.0024548485,1.0
2035,0.0018530572,1.0
2036,0.004926107,1.0
2037,0.0029252812,1.0
2038,0.0033047304,1.0
2039,0.0019575325,1.0
2040,0.0008851014,1.0
2041,0.0010360476,1.0
2042,0.002020605,1.0
2043,0.0020299589,1.0
2044,0.0027389075,1.0
2045,0.0013071251,1.0
2046,0.0018353232,1.0
2047,0.0013233686,1.0
2048,0.0037115223,1.0
2049,0.0013352509,1.0
2050,0.0028539621,1.0
2051,0.0028776089,1.0
2052,0.003409509,1.0
2053,0.0015569298,1.0
2054,0.0032383944,1.0
2055,0.0015710319,1.0
2056,0.0028539663,1.0
2057,0.0021730855,1.0
2058,0.0016005253,1.0
2059,0.0016308014,1.0
2060,0.004135824,1.0
2061,0.0029290244,1.0
2062,0.0014982945,1.0
2063,0.007955928,0.996875
2064,0.0031574734,1.0
2065,0.0050443267,1.0
2066,0.002872567,0.996875
2067,0.0043124724,1.0
2068,0.0022121174,1.0
2069,0.0028647266,1.0
2070,0.0024356954,1.0
2071,0.0026461375,1.0
2072,0.0016565558,1.0
2073,0.0019187141,1.0
2074,0.001389497,1.0
2075,0.0028686614,1.0
2076,0.007470785,0.996875
2077,0.0029498537,1.0
2078,0.001158057,1.0
2079,0.0013985087,1.0
2080,0.0033858293,1.0
2081,0.0029471908,1.0
2082,0.0016751584,1.0
2083,0.0037788618,1.0
2084,0.0016479406,1.0
2085,0.0023800526,1.0
2086,0.0012560603,1.0
2087,0.0014513915,1.0
2088,0.0020059757,1.0
2089,0.0024734468,1.0
2090,0.0018356491,1.0
2091,0.003773772,1.0
2092,0.000719,1.0
2093,0.0019554028,1.0
2094,0.0010005801,1.0
2095,0.0017000545,1.0
2096,0.0042873938,1.0
2097,0.0020374297,1.0
2098,0.0030944436,1.0
2099,0.001358505,1.0
2100,0.0008367103,1.0
2101,0.0065796413,0.996875
2102,0.003170255,1.0
2103,0.00199646,1.0
